epoch,accuracy,loss,val_accuracy,val_loss
107,0.833081066608429,0.4783135652542114,0.7323707342147827,0.7819339036941528
108,0.8410623073577881,0.45701178908348083,0.7421088218688965,0.7697636485099792
109,0.8451905846595764,0.4492659866809845,0.7303559184074402,0.7912232279777527
110,0.8427136540412903,0.45107147097587585,0.7159166932106018,0.8415714502334595
111,0.8429888486862183,0.44977760314941406,0.733042299747467,0.7861854434013367
112,0.8391358256340027,0.4676750600337982,0.7313633561134338,0.7975828051567078
113,0.8498692512512207,0.4415990114212036,0.7360644936561584,0.7722803354263306
114,0.8502820730209351,0.43815603852272034,0.7474815249443054,0.7591991424560547
115,0.8517957925796509,0.4329421818256378,0.7364002466201782,0.7937391996383667
116,0.8457410335540771,0.44377782940864563,0.7494962811470032,0.7539872527122498
117,0.8504197001457214,0.43112102150917053,0.7229684591293335,0.8207241892814636
118,0.849043607711792,0.43851664662361145,0.7437877655029297,0.7633048295974731
119,0.8571625351905823,0.41883015632629395,0.7488247156143188,0.7586143016815186
120,0.8560616374015808,0.42224982380867004,0.7394224405288696,0.7656346559524536
121,0.8545479774475098,0.42509475350379944,0.7431161999702454,0.7589045763015747
122,0.8568872809410095,0.4130958020687103,0.7085292339324951,0.8824072480201721
123,0.8626668453216553,0.4115258455276489,0.7384150624275208,0.7964017391204834
124,0.8522086143493652,0.423526793718338,0.7421088218688965,0.7931544184684753
125,0.8608779311180115,0.410830020904541,0.7374076843261719,0.775909960269928
126,0.8612907528877258,0.4037628173828125,0.7431161999702454,0.7658988833427429
127,0.863217294216156,0.3994554281234741,0.7417730093002319,0.7801321744918823
128,0.8608779311180115,0.4021473824977875,0.7364002466201782,0.7775435447692871
129,0.8674831390380859,0.3889720141887665,0.7142377495765686,0.8843960762023926
130,0.859501838684082,0.39939895272254944,0.7058428525924683,0.9275042414665222
131,0.8652814030647278,0.38715341687202454,0.7028206586837769,0.888462245464325
132,0.8614283800125122,0.39585578441619873,0.74781733751297,0.7707556486129761
133,0.8665198683738708,0.38512006402015686,0.7280053496360779,0.814848005771637
134,0.8654190301895142,0.39094820618629456,0.7454667687416077,0.7807427048683167
135,0.8677583336830139,0.3865208327770233,0.7075218558311462,0.8786880970001221
136,0.8717489838600159,0.3726438283920288,0.7458025813102722,0.7633599638938904
137,0.8731250762939453,0.36508482694625854,0.7518468499183655,0.7703997492790222
138,0.8731250762939453,0.37170782685279846,0.74781733751297,0.7622409462928772
139,0.8673455119132996,0.3809169828891754,0.7407656311988831,0.7741773128509521
140,0.877666175365448,0.3579191267490387,0.7407656311988831,0.7845686674118042
141,0.879179835319519,0.3506432771682739,0.7122229933738708,0.9006815552711487
142,0.873950719833374,0.3582356572151184,0.7437877655029297,0.7840737104415894
143,0.8805559277534485,0.35770952701568604,0.7142377495765686,0.8716750144958496
144,0.8662446737289429,0.38443124294281006,0.7246474027633667,0.8523451089859009
145,0.8820696473121643,0.3548899292945862,0.7327064871788025,0.816371738910675
146,0.8773909211158752,0.3560173213481903,0.7206178903579712,0.8890094757080078
147,0.8872987627983093,0.3378070294857025,0.7350570559501648,0.8265559673309326
148,0.88165682554245,0.3505762219429016,0.7424445748329163,0.7939577698707581
149,0.8824824690818787,0.3507564663887024,0.7501679062843323,0.7793281674385071
150,0.8864731192588806,0.33589938282966614,0.7515110969543457,0.7915196418762207
151,0.8815191984176636,0.3444100618362427,0.7458025813102722,0.758865475654602
152,0.8915646076202393,0.3354831635951996,0.7293485403060913,0.8181393146514893
153,0.8906013369560242,0.32731860876083374,0.7320349216461182,0.8244891166687012
154,0.8856474757194519,0.3327011466026306,0.7303559184074402,0.866780161857605
155,0.8941791653633118,0.3159947097301483,0.7380792498588562,0.8023352026939392
156,0.8879867792129517,0.330775648355484,0.7364002466201782,0.8071020245552063
157,0.8932158946990967,0.3183784484863281,0.7233042120933533,0.8844013810157776
158,0.892390251159668,0.3206976652145386,0.7333781123161316,0.8282009959220886
159,0.8877115845680237,0.32171595096588135,0.7112155556678772,0.9536688923835754
160,0.8944543600082397,0.312703013420105,0.7424445748329163,0.7977983355522156
161,0.8877115845680237,0.3262481391429901,0.7243115901947021,0.8440550565719604
162,0.8967937231063843,0.3096957802772522,0.6893888711929321,1.0260409116744995
163,0.8896380662918091,0.3204372823238373,0.7531900405883789,0.790420413017273
164,0.9010595679283142,0.3015556335449219,0.7414371967315674,0.822579026222229
165,0.9017476439476013,0.29837730526924133,0.7353928685188293,0.8926646709442139
166,0.897619366645813,0.2998617887496948,0.740094006061554,0.8249382376670837
167,0.9011971950531006,0.2954724133014679,0.7367360591888428,0.8252277970314026
168,0.8947296142578125,0.309848815202713,0.7441235780715942,0.8200998306274414
169,0.9007843732833862,0.29831230640411377,0.7263264060020447,0.8709172606468201
170,0.8994082808494568,0.2970042824745178,0.7528542876243591,0.7793348431587219
171,0.8970689177513123,0.29672688245773315,0.7384150624275208,0.8601031303405762
172,0.9018852114677429,0.28647497296333313,0.7353928685188293,0.8269678950309753
173,0.9051878452301025,0.2773083746433258,0.7447951436042786,0.8343130350112915
174,0.9072519540786743,0.2735813558101654,0.7374076843261719,0.8355666995048523
175,0.9127563238143921,0.2724595367908478,0.74781733751297,0.8223965764045715
176,0.9105545878410339,0.27540042996406555,0.7481531500816345,0.8368339538574219
177,0.9137195348739624,0.2620960772037506,0.75218266248703,0.8139824867248535
178,0.9071143269538879,0.2724968194961548,0.7404298186302185,0.8393740057945251
179,0.9142699837684631,0.2516089081764221,0.7417730093002319,0.830361545085907
180,0.9073895812034607,0.26722824573516846,0.7427803874015808,0.8260010480880737
181,0.8994082808494568,0.2755335867404938,0.7468099594116211,0.8082415461540222
182,0.9152332544326782,0.2505142390727997,0.7065144181251526,1.0150935649871826
183,0.908077597618103,0.26848146319389343,0.7451309561729431,0.81187504529953
184,0.9105545878410339,0.2631121873855591,0.7498320937156677,0.8051570653915405
185,0.91729736328125,0.24952898919582367,0.7508394718170166,0.8152997493743896
186,0.9160588979721069,0.25029346346855164,0.7505037188529968,0.8324090838432312
187,0.9160588979721069,0.2523297965526581,0.7186030745506287,0.8845061659812927
188,0.9167469143867493,0.2543348968029022,0.7343854904174805,0.8573223352432251
189,0.9171597361564636,0.2513769268989563,0.7236400246620178,0.9244834780693054
190,0.91729736328125,0.25141504406929016,0.7555406093597412,0.8371643424034119
191,0.9181230068206787,0.24467535316944122,0.7427803874015808,0.8640220165252686
192,0.9237649440765381,0.23304840922355652,0.7505037188529968,0.837565541267395
193,0.9182606339454651,0.23624086380004883,0.7417730093002319,0.8588509559631348
194,0.9228017330169678,0.23360508680343628,0.7293485403060913,0.9251090288162231
195,0.9190862774848938,0.2421088069677353,0.7468099594116211,0.8420714139938354
196,0.91729736328125,0.24670037627220154,0.7471457123756409,0.8314008712768555
197,0.9274803996086121,0.21942871809005737,0.7437877655029297,0.890094518661499
198,0.9190862774848938,0.2426152229309082,0.7273337841033936,0.9044888019561768
199,0.9324343204498291,0.2172609269618988,0.7491605281829834,0.8655455708503723
